PoseX_m;PoseY_m;PosePhi_rad;IndiceWaypoint;WP_X_m;WP_Y_m;DistWaypoint_m;ErrorAngular_rad;EstadoArbitro;timestamp_s
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;147.616
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;147.744
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;147.872
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;148.0
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;148.128
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;148.256
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;148.384
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;148.512
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;148.64
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;148.768
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;148.896
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;149.024
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;149.152
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;149.28
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;149.408
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;149.536
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;149.664
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;149.792
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;149.92
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;150.048
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;150.176
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;150.304
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;150.432
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;150.56
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;150.688
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;150.816
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;150.944
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;151.072
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;151.2
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;151.328
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;151.456
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;151.584
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;151.712
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;151.84
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;151.968
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;152.096
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;152.224
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;152.352
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;152.48
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;152.608
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;152.736
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;152.864
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;152.992
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;153.12
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;153.248
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;153.376
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;153.504
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;153.632
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;153.76
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;153.888
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;154.016
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;154.144
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;154.272
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;154.4
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;154.528
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;154.656
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;154.784
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;154.912
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;155.04
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;155.168
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;155.296
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;155.424
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;155.552
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;155.68
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;155.808
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;155.936
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;156.064
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;156.192
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;156.32
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;156.448
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;156.576
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;156.704
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;156.832
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;156.96
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;157.088
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;157.216
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;157.344
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;157.472
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;157.6
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;157.728
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;157.856
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;157.984
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;158.112
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;158.24
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;158.368
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;158.496
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;158.624
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;158.752
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;158.88
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;159.008
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;159.136
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;159.264
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;159.392
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;159.52
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;159.648
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;159.776
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;159.904
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;160.032
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;160.16
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;160.288
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;160.416
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;160.544
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;160.672
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;160.8
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;160.928
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;161.056
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;161.184
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;161.312
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;161.44
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;161.568
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;161.696
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;161.824
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;161.952
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;162.08
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;162.208
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;162.336
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;162.464
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;162.592
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;162.72
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;162.848
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;162.976
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;163.104
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;163.232
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;163.36
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;163.488
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;163.616
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;163.744
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;163.872
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;164.0
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;164.128
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;164.256
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;164.384
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;164.512
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;164.64
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;164.768
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;164.896
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;165.024
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;165.152
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;165.28
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;165.408
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;165.536
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;165.664
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;165.792
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;165.92
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;166.048
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;166.176
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;166.304
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;166.432
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;166.56
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;166.688
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;166.816
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;166.944
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;167.072
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;167.2
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;167.328
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;167.456
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;167.584
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;167.712
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;167.84
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;167.968
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;168.096
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;168.224
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;168.352
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;168.48
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;168.608
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;168.736
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;168.864
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;168.992
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;169.12
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;169.248
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;169.376
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;169.504
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;169.632
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;169.76
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;169.888
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;170.016
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;170.144
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;170.272
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;170.4
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;170.528
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;170.656
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;170.784
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;170.912
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;171.04
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;171.168
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;171.296
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;171.424
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;171.552
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;171.68
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;171.808
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;171.936
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;172.064
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;172.192
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;172.32
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;172.448
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;172.576
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;172.704
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;172.832
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;172.96
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;173.088
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;173.216
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;173.344
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;173.472
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;173.6
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;173.728
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;173.856
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;173.984
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;174.112
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;174.24
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;174.368
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;174.496
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;174.624
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;174.752
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;174.88
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;175.008
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;175.136
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;175.264
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;175.392
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;175.52
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;175.648
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;175.776
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;175.904
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;176.032
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;176.16
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;176.288
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;176.416
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;176.544
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;176.672
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;176.8
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;176.928
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;177.056
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;177.184
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;177.312
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;177.44
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;177.568
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;177.696
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;177.824
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;177.952
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;178.08
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;178.208
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;178.336
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;178.464
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;178.592
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;178.72
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;178.848
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;178.976
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;179.104
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;179.232
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;179.36
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;179.488
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;179.616
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;179.744
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;179.872
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;180.0
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;180.128
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;180.256
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;180.384
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;180.512
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;180.64
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;180.768
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;180.896
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;181.024
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;181.152
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;181.28
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;181.408
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;181.536
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;181.664
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;181.792
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;181.92
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;182.048
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;182.176
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;182.304
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;182.432
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;182.56
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;182.688
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;182.816
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;182.944
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;183.072
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;183.2
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;183.328
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;183.456
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;183.584
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;183.712
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;183.84
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;183.968
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;184.096
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;184.224
0.4173;0.414441;0.827486;1;0.45;0.45;0.048308;-0.000228;meta;184.352
